keyword,product_id,product_name,url,currency,original_price_min,original_price_max,final_price_min,final_price_max,discount_percent,category_1,category_2,category_3,rating,review_count,sold,star_1,star_2,star_3,star_4,star_5,seller_id,seller_name,seller_rating,seller_followers,seller_product,seller_response_rate,seller_response_time,seller_joined,price_avg,price_range,seller_age
tablet,56957848168,Hanbai Tablet Anak Android A11 (RAM 16GB+ROM 1024GB) 8.1inch FHD+ Eye Comfort Display Wifi 5G Dual SIM Kids Study Tab - Garansi Resmi 1 Tahun,https://shopee.co.id/Hanbai-Tablet-Anak-Android-A11-(RAM-16GB-ROM-1024GB)-8.1inch-FHD-Eye-Comfort-Display-Wifi-5G-Dual-SIM-Kids-Study-Tab-Garansi-Resmi-1-Tahun-i.1442475657.56957848168?extraParams=%7B%22display_model_id%22%3A39603452920%2C%22model_selection_logic%22%3A3%7D&sp_atk=bf5033ff-89ad-4a45-8565-0c9384563d7c&xptdk=bf5033ff-89ad-4a45-8565-0c9384563d7c,IDR,2660000.0,2660000.0,1069999.0,1069999.0,60,Mobile & Accessories,Tablets,Other Tablets,4.7,114.0,256.0,5.0,0.0,0.0,11.0,96.0,1442475657,Hanbai Official Store,12400.0,20600.0,28.0,100.0,1,18 months ago,1069999.0,0.0,18
tablet,18487384708,Advan Tab Sketsa 3 10.1” HD IPS 128GB+RAM 6GB Tiger T606 Android | Garansi Resmi Advan Indonesia 1 Tahun,https://shopee.co.id/Advan-Tab-Sketsa-3-10.1%E2%80%9D-HD-IPS-128GB-RAM-6GB-Tiger-T606-Android-Garansi-Resmi-Advan-Indonesia-1-Tahun-i.21617072.18487384708?extraParams=%7B%22display_model_id%22%3A158523290809%2C%22model_selection_logic%22%3A3%7D&sp_atk=743f6468-16f5-4ac1-80e6-9a7d49395d93&xptdk=743f6468-16f5-4ac1-80e6-9a7d49395d93,IDR,2999000.0,2999000.0,2631000.0,2631000.0,12,Mobile & Accessories,Tablets,Advan,4.9,143.0,288.0,3.0,0.0,1.0,7.0,132.0,21617072,Evogad Official Shop,54400.0,93000.0,234.0,100.0,2,9 years ago,2631000.0,0.0,9
tablet,28826787480,"[Free Mouse Keyboard Case] Luxis Tablet MateS12(16GB+1024GB)Android15 |11.6inch""lPS Screen 8800 mAh Dual Sim Card advan tablet murah100ribuan anak tablet android untuk Belajar,Gaming Kerja & Hiburan 5G Dual SIM, WiFi Tablet Anak Android dukungan luxis.id",https://shopee.co.id/-Free-Mouse-Keyboard-Case-Luxis-Tablet-MateS12(16GB-1024GB)Android15-11.6inch-lPS-Screen-8800-mAh-Dual-Sim-Card-advan-tablet-murah100ribuan-anak-tablet-android-untuk-Belajar-Gaming-Kerja-Hiburan-5G-Dual-SIM-WiFi-Tablet-Anak-Android-dukungan-luxis.id-i.1451040546.28826787480?extraParams=%7B%22display_model_id%22%3A198568300559%2C%22model_selection_logic%22%3A3%7D&sp_atk=3eb3cd3c-08cd-496d-9d66-b75a51a93561&xptdk=3eb3cd3c-08cd-496d-9d66-b75a51a93561,IDR,1585000.0,1585000.0,1585000.0,1585000.0,0,Mobile & Accessories,Tablets,Other Tablets,4.6,1800.0,3000.0,68.0,35.0,73.0,191.0,1400.0,1451040546,Luxis Official Store,15000.0,48300.0,39.0,100.0,1,18 months ago,1585000.0,0.0,18
tablet,24483709265,"Era 2000 - HUAWEI MatePad SE  [11"" Tablet 6/128 | 8/128]  Garansi Resmi",https://shopee.co.id/Era-2000-HUAWEI-MatePad-SE-11-Tablet-6-128-8-128-Garansi-Resmi-i.95126305.24483709265?extraParams=%7B%22display_model_id%22%3A390848959663%2C%22model_selection_logic%22%3A3%7D&sp_atk=ee63a9d4-0490-491c-8a13-989a08b9ba5d&xptdk=ee63a9d4-0490-491c-8a13-989a08b9ba5d,IDR,3763000.0,4699000.0,3684000.0,3862000.0,22,Mobile & Accessories,Tablets,Huawei,5.0,114.0,256.0,1.0,0.0,0.0,0.0,113.0,95126305,Era 2000 Official Shop,125400.0,83800.0,319.0,91.0,2,8 years ago,3773000.0,178000.0,8
tablet,28705280720,Advan Tab VX Neo 4/128GB Unisoc Tiger T606 Octa-Core | Garansi Resmi Advan Indonesia 1 Tahun,https://shopee.co.id/Advan-Tab-VX-Neo-4-128GB-Unisoc-Tiger-T606-Octa-Core-Garansi-Resmi-Advan-Indonesia-1-Tahun-i.286955452.28705280720?extraParams=%7B%22display_model_id%22%3A256193696177%2C%22model_selection_logic%22%3A3%7D&sp_atk=2cdb936c-69cb-41a3-b664-14fd7b936d57&xptdk=2cdb936c-69cb-41a3-b664-14fd7b936d57,IDR,2199000.0,2199000.0,1985000.0,1985000.0,10,Mobile & Accessories,Tablets,Advan,4.9,139.0,343.0,1.0,0.0,0.0,7.0,130.0,286955452,Ceria Ponsel Official Store,36700.0,51800.0,209.0,100.0,1,6 years ago,1985000.0,0.0,6
tablet,29640421570,"[BARU]HUAWEI MatePad 11.5-inci 2025 Tablet | WPS Office 2.0 Tingkat PC Eksklusif | Layar Papermatte | 10,100 mAh 40W HUAWEI SuperCharge",https://shopee.co.id/-BARU-HUAWEI-MatePad-11.5-inci-2025-Tablet-WPS-Office-2.0-Tingkat-PC-Eksklusif-Layar-Papermatte-10-100-mAh-40W-HUAWEI-SuperCharge-i.251483552.29640421570?extraParams=%7B%22display_model_id%22%3A291235260752%2C%22model_selection_logic%22%3A3%7D&sp_atk=aff8c8f6-67ec-4576-9822-1cbd400c790d&xptdk=aff8c8f6-67ec-4576-9822-1cbd400c790d,IDR,6599000.0,6599000.0,5999000.0,5999000.0,9,Mobile & Accessories,Tablets,Huawei,4.9,169.0,348.0,1.0,0.0,1.0,7.0,160.0,251483552,Huawei Authorized Store,6500.0,21700.0,189.0,96.0,2,6 years ago,5999000.0,0.0,6
tablet,27187568621,Samsung Galaxy Tab S10 FE 5G 8/128 Garansi Resmi Sein,https://shopee.co.id/Samsung-Galaxy-Tab-S10-FE-5G-8-128-Garansi-Resmi-Sein-i.75066549.27187568621?extraParams=%7B%22display_model_id%22%3A380925749812%2C%22model_selection_logic%22%3A3%7D&sp_atk=b0cf23b4-4349-4b05-ba4b-a9c718faf6c5&xptdk=b0cf23b4-4349-4b05-ba4b-a9c718faf6c5,IDR,8389000.0,8389000.0,8389000.0,8389000.0,0,Mobile & Accessories,Tablets,Samsung,5.0,109.0,241.0,0.0,0.0,0.0,2.0,107.0,75066549,ESTORE SHOP,14800.0,15300.0,120.0,100.0,2,8 years ago,8389000.0,0.0,8
tablet,52757839176,Tagochi Kids Study Tab A11 Tablet Anak Android Edukasi 16GB+1024GB 8.1 inch FHD+ Eye Comfort Display Wifi 5G Dual SIM - Garansi Resmi 1 Tahun,https://shopee.co.id/Tagochi-Kids-Study-Tab-A11-Tablet-Anak-Android-Edukasi-16GB-1024GB-8.1-inch-FHD-Eye-Comfort-Display-Wifi-5G-Dual-SIM-Garansi-Resmi-1-Tahun-i.1442417671.52757839176?extraParams=%7B%22display_model_id%22%3A335697259024%2C%22model_selection_logic%22%3A3%7D&sp_atk=24a7f29c-3d20-4148-b738-276ac3ebdddc&xptdk=24a7f29c-3d20-4148-b738-276ac3ebdddc,IDR,2660000.0,2660000.0,1069999.0,1069999.0,60,Mobile & Accessories,Tablets,Other Tablets,4.7,50.0,173.0,1.0,0.0,2.0,7.0,40.0,1442417671,Tagochi Official Store,11000.0,14700.0,24.0,100.0,1,18 months ago,1069999.0,0.0,18
tablet,40828077941,"INFINlX Asli Baru XPAD PRO 12 Tablet Android 11.6"" IPS Screen 5G/4G 120Hz 16(8+8)GB/1TB Tablet PC Android 15 Dual SIM WIFI Pad Murah untuk Belajar Gaming Kerja & Hiburan Tablet Infinixs tablet",https://shopee.co.id/INFINlX-Asli-Baru-XPAD-PRO-12-Tablet-Android-11.6-IPS-Screen-5G-4G-120Hz-16(8-8)GB-1TB-Tablet-PC-Android-15-Dual-SIM-WIFI-Pad-Murah-untuk-Belajar-Gaming-Kerja-Hiburan-Tablet-Infinixs-tablet-i.1109003508.40828077941?extraParams=%7B%22display_model_id%22%3A415714237460%2C%22model_selection_logic%22%3A3%7D&sp_atk=0fd999ba-d378-4556-be28-37a05ff58c50&xptdk=0fd999ba-d378-4556-be28-37a05ff58c50,IDR,1554150.0,1554150.0,1554150.0,1554150.0,0,Mobile & Accessories,Tablets,Other Tablets,4.1,104.0,347.0,19.0,2.0,4.0,3.0,76.0,1109003508,TokoKita No1,2400.0,2000.0,21.0,98.0,1,32 months ago,1554150.0,0.0,32
tablet,28463168229,Hancdon Tablet Anak Baru F06 Pro 10.1inch (RAM 12GB+ROM 512GB) Android FHD+ Eye Comfort Display Wifi 5G Dual SIM Kids Study Tab - Garansi Resmi 1 Tahun,https://shopee.co.id/Hancdon-Tablet-Anak-Baru-F06-Pro-10.1inch-(RAM-12GB-ROM-512GB)-Android-FHD-Eye-Comfort-Display-Wifi-5G-Dual-SIM-Kids-Study-Tab-Garansi-Resmi-1-Tahun-i.1176191951.28463168229?extraParams=%7B%22display_model_id%22%3A49820571341%2C%22model_selection_logic%22%3A3%7D&sp_atk=34b8ffe0-cc74-4b10-9ab9-808268794b7c&xptdk=34b8ffe0-cc74-4b10-9ab9-808268794b7c,IDR,2660000.0,2660000.0,1069999.0,1069999.0,60,Mobile & Accessories,Tablets,Other Tablets,4.8,412.0,860.0,4.0,10.0,10.0,34.0,354.0,1176191951,HANCDON ID Official Store,6000.0,15500.0,23.0,100.0,1,29 months ago,1069999.0,0.0,29
tablet,43502045997,Hanbai Kids Study Tab F16 Tablet Anak Android Edukasi 16GB+1024GB 8.1 inch FHD+ Eye Comfort Display Wifi 5G Dual SIM - Garansi Resmi 1 Tahun,https://shopee.co.id/Hanbai-Kids-Study-Tab-F16-Tablet-Anak-Android-Edukasi-16GB-1024GB-8.1-inch-FHD-Eye-Comfort-Display-Wifi-5G-Dual-SIM-Garansi-Resmi-1-Tahun-i.1442475657.43502045997?extraParams=%7B%22display_model_id%22%3A365100306736%2C%22model_selection_logic%22%3A3%7D&sp_atk=2013c38f-967d-43d1-b710-e10471ca1280&xptdk=2013c38f-967d-43d1-b710-e10471ca1280,IDR,2660000.0,2660000.0,1069999.0,1069999.0,60,Mobile & Accessories,Tablets,Other Tablets,4.8,1300.0,2000.0,33.0,13.0,19.0,101.0,1100.0,1442475657,Hanbai Official Store,12400.0,20600.0,28.0,100.0,1,18 months ago,1069999.0,0.0,18
tablet,42509320008,HUAWEI MatePad Pro 12.2-inch 2025 Tablet | PC-level WPS | Ultra Bright OLED PaperMatte | 2-in-1 Keyboard & Stylus,https://shopee.co.id/HUAWEI-MatePad-Pro-12.2-inch-2025-Tablet-PC-level-WPS-Ultra-Bright-OLED-PaperMatte-2-in-1-Keyboard-Stylus-i.251483552.42509320008?extraParams=%7B%22display_model_id%22%3A280780102968%2C%22model_selection_logic%22%3A3%7D&sp_atk=a513c301-a149-41f3-8909-b8793e97894f&xptdk=a513c301-a149-41f3-8909-b8793e97894f,IDR,14999000.0,14999000.0,12999000.0,12999000.0,13,Mobile & Accessories,Tablets,Huawei,5.0,8.0,23.0,0.0,0.0,0.0,0.0,8.0,251483552,Huawei Authorized Store,6500.0,21700.0,189.0,96.0,2,6 years ago,12999000.0,0.0,6
tablet,53156993589,Infinix Xpad 30E LTE 4G 4/128GB 30 E Garansi Resmi Tablet Pad Android,https://shopee.co.id/Infinix-Xpad-30E-LTE-4G-4-128GB-30-E-Garansi-Resmi-Tablet-Pad-Android-i.1639279615.53156993589?extraParams=%7B%22display_model_id%22%3A380919797260%2C%22model_selection_logic%22%3A3%7D&sp_atk=6d84426f-edf9-4168-a2d6-65470b6aa79d&xptdk=6d84426f-edf9-4168-a2d6-65470b6aa79d,IDR,3065440.0,3065440.0,3065440.0,3065440.0,0,Mobile & Accessories,Tablets,Infinix,5.0,2.0,22.0,0.0,0.0,0.0,0.0,2.0,1639279615,Distri Ponsel Official Store,1700.0,4700.0,347.0,100.0,2,9 months ago,3065440.0,0.0,9
tablet,8868411925,Samsung Galaxy Tab A11 A11+ Plus 5G LTE Wifi 4/64GB 6/128GB Tablet Original,https://shopee.co.id/Samsung-Galaxy-Tab-A11-A11-Plus-5G-LTE-Wifi-4-64GB-6-128GB-Tablet-Original-i.176133697.8868411925?extraParams=%7B%22display_model_id%22%3A406028072218%2C%22model_selection_logic%22%3A3%7D&sp_atk=ff693cba-0569-4584-94ce-5c85dce77166&xptdk=ff693cba-0569-4584-94ce-5c85dce77166,IDR,2699000.0,6519000.0,2299000.0,4739000.0,31,Mobile & Accessories,Tablets,Samsung,5.0,83.0,258.0,0.0,0.0,0.0,3.0,79.0,176133697,Original Link,14100.0,6900.0,122.0,100.0,2,7 years ago,3519000.0,2440000.0,7
tablet,29285592356,[Penjual Lokal] Tablet Baru PC Galaxy Tablet Anak 6GB+128GB / 8 InchTablet Anak / Hadiah Anak / Tablet 7 Inch / Melodi /Astronot/Tablet PC / Tablet Android 4 / 6/128 GB / 2Camera,https://shopee.co.id/-Penjual-Lokal-Tablet-Baru-PC-Galaxy-Tablet-Anak-6GB-128GB-8-InchTablet-Anak-Hadiah-Anak-Tablet-7-Inch-Melodi-Astronot-Tablet-PC-Tablet-Android-4-6-128-GB-2Camera-i.573348142.29285592356?extraParams=%7B%22display_model_id%22%3A335891403450%2C%22model_selection_logic%22%3A3%7D&sp_atk=e04e3251-0afa-4a3b-b58e-d5485e0c0d28&xptdk=e04e3251-0afa-4a3b-b58e-d5485e0c0d28,IDR,120899.0,120899.0,120899.0,120899.0,0,Mom & Baby,Toys,Educational Toys,4.9,141.0,306.0,1.0,1.0,1.0,7.0,131.0,573348142,Mnisoy Mother&Baby Shop,107700.0,25600.0,338.0,100.0,2,5 years ago,120899.0,0.0,5
tablet,42424246428,"Lenovo Legion Tab Gen 3 16GB 512GB Qualcomm Snapdragon 8.8"" 2.5K Android 14",https://shopee.co.id/Lenovo-Legion-Tab-Gen-3-16GB-512GB-Qualcomm-Snapdragon-8.8-2.5K-Android-14-i.217781231.42424246428?extraParams=%7B%22display_model_id%22%3A405288352139%2C%22model_selection_logic%22%3A3%7D&sp_atk=3a11c254-15b9-46e1-a094-f1b8e9e9b462&xptdk=3a11c254-15b9-46e1-a094-f1b8e9e9b462,IDR,7779000.0,7779000.0,7779000.0,7779000.0,0,Mobile & Accessories,Tablets,Lenovo,5.0,66.0,103.0,0.0,0.0,0.0,2.0,64.0,217781231,Hexacom Official,8300.0,8000.0,445.0,100.0,2,6 years ago,7779000.0,0.0,6
tablet,53607413967,"[Gratis Mouse Keyboard]Hancdon Tablet Pro12 (16GB + 1024GB) | IPS 11.6"" | Tablet Murah untuk Belajar,Gaming, Kerja & Hiburan | 5G Dual SIM, WiFi Tablet Anak Android, Kamera 48MP | Kapasitas baterai besar 8800 mAh [Hancdon Official Store]​",https://shopee.co.id/-Gratis-Mouse-Keyboard-Hancdon-Tablet-Pro12-(16GB-1024GB)-IPS-11.6-Tablet-Murah-untuk-Belajar-Gaming-Kerja-Hiburan-5G-Dual-SIM-WiFi-Tablet-Anak-Android-Kamera-48MP-Kapasitas-baterai-besar-8800-mAh-Hancdon-Official-Store-%E2%80%8B-i.1739358692.53607413967?extraParams=%7B%22display_model_id%22%3A395720602364%2C%22model_selection_logic%22%3A3%7D&sp_atk=0ef454d6-c124-4bec-b90c-804f5d050dd7&xptdk=0ef454d6-c124-4bec-b90c-804f5d050dd7,IDR,1538800.0,1538800.0,1538800.0,1538800.0,0,Mobile & Accessories,Tablets,Other Tablets,4.8,77.0,175.0,1.0,3.0,2.0,2.0,69.0,1739358692,Hancdon.id Official Store,378.0,557.0,42.0,100.0,1,5 months ago,1538800.0,0.0,5
tablet,29992703113,Xiaomi Pad 7 Pro (12/512GB) | Snapdragon 8S Gen 3 | Layar 11.2 3.2K 144Hz Dolby Vision Atmos | Ultra-thin & lightweight | Xiaomi HyperAI [Official Store],https://shopee.co.id/Xiaomi-Pad-7-Pro-(12-512GB)-Snapdragon-8S-Gen-3-Layar-11.2-3.2K-144Hz-Dolby-Vision-Atmos-Ultra-thin-lightweight-Xiaomi-HyperAI-Official-Store--i.1632696269.29992703113?extraParams=%7B%22display_model_id%22%3A281895904010%2C%22model_selection_logic%22%3A3%7D&sp_atk=524b2fec-d442-41bb-a407-8d4e825c8071&xptdk=524b2fec-d442-41bb-a407-8d4e825c8071,IDR,7499000.0,7499000.0,7499000.0,7499000.0,0,Mobile & Accessories,Tablets,Xiaomi,4.8,123.0,225.0,3.0,0.0,1.0,7.0,112.0,1632696269,Xiaomi Smart Home Official Store,71900.0,74000.0,319.0,95.0,2,10 months ago,7499000.0,0.0,10
tablet,28771927934,SMARTBERRY KIDS STUDY TAB B93 tab 4/128GB / Anak / 7 Inch /PC / Android 14 / 4/128 GB / 2Camera / Bluetooth / WIFI / Bear / Lucu / Cute / COD / Layar IPS / Promo / Edukasi / Anti Radiasi / Murah,https://shopee.co.id/SMARTBERRY-KIDS-STUDY-TAB-B93-tab-4-128GB-Anak-7-Inch-PC-Android-14-4-128-GB-2Camera-Bluetooth-WIFI-Bear-Lucu-Cute-COD-Layar-IPS-Promo-Edukasi-Anti-Radiasi-Murah-i.1102078354.28771927934?extraParams=%7B%22display_model_id%22%3A247355070692%2C%22model_selection_logic%22%3A3%7D&sp_atk=1ca473c7-83c6-4c2b-ac67-d3f33192501a&xptdk=1ca473c7-83c6-4c2b-ac67-d3f33192501a,IDR,815710.0,815710.0,815710.0,815710.0,0,Mobile & Accessories,Tablets,Other Tablets,4.8,400.0,818.0,5.0,3.0,5.0,42.0,345.0,1102078354,smartberry official 2,15800.0,38300.0,43.0,100.0,1,32 months ago,815710.0,0.0,32
tablet,40159192477,ADVAN TAB A10 (4/64GB) WIFI ONLY BATRE 5000MAH,https://shopee.co.id/ADVAN-TAB-A10-(4-64GB)-WIFI-ONLY-BATRE-5000MAH-i.1273812769.40159192477?extraParams=%7B%22display_model_id%22%3A285769706240%2C%22model_selection_logic%22%3A3%7D&sp_atk=3d34d0cc-0a3e-48f1-a730-5c74bba54bbf&xptdk=3d34d0cc-0a3e-48f1-a730-5c74bba54bbf,IDR,1559000.0,1559000.0,1559000.0,1559000.0,0,Mobile & Accessories,Tablets,Advan,5.0,7.0,19.0,0.0,0.0,0.0,0.0,7.0,1273812769,Agres Authorized Store Bekasi,1700.0,2300.0,436.0,100.0,1,25 months ago,1559000.0,0.0,25
tablet,28005273876,ADVAN TAB VX NEO 4GB/128GB 10.1”IPS SCREEN TABLET ANDROID 14,https://shopee.co.id/ADVAN-TAB-VX-NEO-4GB-128GB-10.1%E2%80%9DIPS-SCREEN-TABLET-ANDROID-14-i.269392542.28005273876?extraParams=%7B%22display_model_id%22%3A355492049455%2C%22model_selection_logic%22%3A3%7D&sp_atk=dde41b77-f583-4bc1-ae74-1aeeb44acb8d&xptdk=dde41b77-f583-4bc1-ae74-1aeeb44acb8d,IDR,2049000.0,2149000.0,2049000.0,2149000.0,0,Mobile & Accessories,Tablets,Advan,5.0,66.0,172.0,0.0,0.0,0.0,3.0,63.0,269392542,Ojo Lali Tuku,867.0,20700.0,43.0,89.0,2,6 years ago,2099000.0,100000.0,6
